Order Number,Product Name,Order Type,Product Cost,Cash on Delivery,Product Unavailable Flag,Multi Mode TraNosport Flag,Speed Delivery Flag,Remote Location,Multi Hop Delivery,Product Size
2781187,Product D,Additional,550,Y,N,N,N,N,N,Large
2936324,Product B,Additional,2096.82,Y,N,N,N,N,N,Large
2715981,Product B,Additional,716.9,Y,N,Y,N,N,N,Large
2163337,Product B,New,637.9,Y,N,Y,N,N,N,Large
1440570,Product B,New,375,N,N,Y,N,N,N,Large
3753798,Product A,Additional,544,N,N,Y,N,N,N,Medium
2321515,Product B,Additional,508.15,Y,N,Y,N,N,N,Large
2866548,Product B,Additional,834.9,N,Y,Y,N,N,Y,Large
3202697,Product C,Additional,995.87,Y,Y,N,N,N,Y,Large
2190880,Product C,New,2094.01,Y,Y,Y,N,N,Y,Medium
3306263,Product B,Additional,6691.63,N,N,Y,N,N,N,Small
4101868,Product B,Additional,525,Y,Y,Y,N,N,Y,Large
2366110,Product B,New,260.8,N,Y,Y,N,N,N,Small-Medium
3736001,Product A,Additional,1524.09,Y,Y,N,N,N,Y,Medium
2591639,Product B,New,586.47,Y,N,Y,N,N,N,Large
1189429,Product C,Additional,786.11,Y,Y,Y,N,N,Y,Large
3082726,Product A,New,985,Y,N,Y,N,N,N,Large
3207401,Product C,Additional,752.13,Y,Y,Y,N,N,Y,Large
4059884,Product C,Additional,497.13,Y,N,Y,N,N,N,Large
1198795,Product C,New,495,Y,Y,Y,N,N,Y,Large
3093851,Product B,New,375,N,N,Y,N,N,N,Large
2851474,Product A,Additional,450.59,Y,N,Y,N,N,N,Large
2267613,Product C,Additional,870.01,Y,N,Y,N,N,N,Large
2994315,Product A,Additional,678.64,Y,Y,Y,N,N,Y,Large
2168518,Product C,Additional,895,Y,N,Y,Y,N,N,Large
2302336,Product C,Additional,980.1,Y,N,Y,N,N,N,Medium
3312485,Product B,Additional,1849.84,Y,Y,Y,N,N,Y,Large
2019313,Product B,New,2406.09,Y,N,Y,N,N,N,Medium
1898850,Product C,Additional,485.02,Y,Y,Y,N,N,Y,Large
3642437,Product C,Additional,495,Y,Y,Y,N,Y,Y,Large
4213502,Product C,Additional,453.97,Y,Y,Y,N,N,Y,Large
2621108,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
3337680,Product B,New,982.5,Y,N,Y,N,N,N,Medium
2053857,Product C,Additional,2527.17,Y,Y,Y,N,Y,Y,Medium
3522157,Product A,Additional,670.33,N,Y,Y,N,N,Y,Large
3086655,Product B,Additional,2149.29,Y,N,Y,N,N,N,Large
2666218,Product B,New,590,Y,N,Y,N,N,N,Large
2253861,Product B,Additional,980.88,N,Y,Y,N,N,Y,Large
2978554,Product C,Additional,3130.26,Y,Y,Y,N,Y,Y,Medium
2860491,Product A,Additional,490,N,Y,Y,N,N,Y,Large
4089089,Product C,Additional,1419.49,Y,Y,Y,N,N,Y,Large
2207471,Product A,New,318.04,Y,N,Y,N,N,N,Large
3597227,Product A,New,1682.7,N,Y,Y,Y,N,Y,Large
3091704,Product B,Additional,664.1,N,N,Y,N,N,N,Large
2784800,Product B,Additional,375,N,Y,Y,N,N,Y,Large
3659643,Product C,Additional,495,Y,Y,Y,N,Y,Y,Large
2655039,Product B,New,661.06,Y,N,Y,N,N,N,Large
2743875,Product B,Additional,1176.36,N,Y,Y,N,N,Y,Large
1047917,Product A,Additional,909.76,N,Y,Y,N,N,N,Small-Medium
3772145,Product B,Additional,522.5,N,Y,Y,N,N,Y,Large
2339704,Product B,Additional,949.88,N,Y,Y,N,N,Y,Large
3371619,Product C,New,953.02,Y,Y,Y,N,Y,N,Large
3202954,Product B,New,988.9,N,Y,Y,N,N,Y,Large
2192044,Product A,Additional,1249.5,N,Y,Y,N,N,Y,Large
3308003,Product C,New,1195.03,Y,N,Y,N,Y,N,Large
3853771,Product C,New,692.14,Y,Y,Y,N,Y,Y,Large
3444654,Product A,Additional,720,Y,Y,Y,N,N,Y,Large
3736121,Product C,Additional,2046.85,Y,N,Y,N,N,N,Medium
2615494,Product A,New,1136,N,N,Y,N,N,N,Medium
4154744,Product B,New,910,Y,N,Y,N,N,N,Large
3087566,Product B,New,1085.65,Y,N,Y,N,N,N,Large
3240620,Product D,Additional,373.24,N,N,Y,N,N,N,Large
4061375,Product C,Additional,1250,Y,N,Y,N,Y,N,Medium
1544071,Product B,New,495.4,N,Y,Y,N,N,Y,Large
2086799,Product B,New,4212.46,N,N,Y,N,N,N,Small
3114276,Product C,Additional,1451.52,Y,Y,Y,N,Y,N,Small-Medium
2851498,Product D,New,459.25,Y,N,Y,N,N,N,Large
2300481,Product C,Additional,1764.26,Y,N,Y,N,N,N,Medium
3006188,Product B,Additional,1983.6,Y,N,Y,N,N,N,Medium
2774025,Product B,Additional,650.69,N,Y,Y,N,N,Y,Large
2027484,Product B,Additional,811.09,Y,N,Y,N,N,N,Large
2306238,Product C,Additional,1182.3,Y,N,Y,Y,N,N,Large
2157907,Product B,New,712.72,N,Y,Y,N,N,Y,Large
3230690,Product B,Additional,824.24,N,Y,Y,N,N,Y,Large
1914470,Product B,Additional,1299.49,N,Y,Y,N,N,Y,Large
2962966,Product C,Additional,1639.96,Y,Y,Y,N,N,Y,Large
1190247,Product B,New,495,N,Y,Y,N,N,Y,Large
2197020,Product B,New,8024,N,N,Y,N,N,N,Small
2300582,Product A,Additional,1140.86,N,Y,N,Y,N,N,Small-Medium
1201780,Product C,Additional,2038.59,Y,Y,Y,N,N,Y,Medium
3113289,Product A,Additional,598.75,N,N,Y,N,N,N,Small
2666251,Product B,New,832.75,Y,N,Y,N,N,N,Large
2263162,Product A,Additional,939,N,N,Y,N,N,N,Small
2429750,Product B,New,777.33,N,Y,Y,Y,N,Y,Large
2862002,Product C,Additional,1415.12,Y,Y,Y,N,N,Y,Large
2506570,Product A,Additional,175,Y,N,Y,N,N,N,Large
3203506,Product B,New,1375.7,Y,N,Y,N,N,N,Medium
2224954,Product B,New,793.8,N,Y,Y,N,N,Y,Large
3669174,Product B,New,902.41,Y,N,Y,N,N,N,Large
2738026,Product A,Additional,854.91,N,Y,Y,N,N,Y,Large
3659659,Product B,Additional,1355,Y,N,Y,Y,N,N,Medium
2665648,Product B,New,1625,Y,N,Y,N,N,N,Medium
2769190,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
1362970,Product C,Additional,485.02,Y,N,Y,N,Y,N,Large
2521316,Product B,Additional,1094.39,N,Y,Y,N,N,Y,Large
4025681,Product B,New,969.4,N,Y,Y,N,N,Y,Large
2238113,Product D,Additional,937.5,Y,N,Y,N,N,N,Medium
3169163,Product B,Additional,1062,Y,N,N,N,N,N,Large
3377440,Product B,Additional,747.84,Y,N,N,N,N,N,Large
3202995,Product B,Additional,6150,N,N,Y,N,N,N,Small
2201517,Product C,Additional,485.02,Y,Y,Y,N,Y,Y,Large
3311811,Product B,New,586.5,Y,N,Y,N,N,N,Large
3564185,Product A,New,637.6,Y,N,Y,N,N,N,Medium
2627363,Product B,Additional,267,N,Y,Y,N,N,N,Small-Medium
1440237,Product B,New,375,Y,N,Y,N,N,N,Large
3240769,Product A,Additional,2085.14,Y,N,Y,Y,N,N,Medium
2301256,Product C,Additional,1647.05,Y,Y,Y,N,N,Y,Large
2106973,Product B,New,1023.35,N,N,Y,N,N,N,Medium
3124539,Product B,Additional,1377.33,N,Y,Y,N,N,Y,Large
2305931,Product A,Additional,2077.85,N,Y,Y,N,N,N,Large
2300896,Product B,Additional,823.47,N,Y,Y,N,N,Y,Large
2791837,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
2774242,Product C,Additional,574.54,Y,Y,Y,N,N,N,Small-Medium
1997549,Product B,Additional,1188.47,N,Y,Y,N,N,Y,Medium
2306651,Product B,New,620.69,N,Y,Y,N,N,Y,Large
3946157,Product B,New,9473.25,N,N,Y,N,N,N,Small
3131666,Product A,New,1920,Y,N,Y,N,N,N,Medium
3247354,Product A,New,1035,N,Y,Y,Y,N,Y,Medium
2511363,Product A,Additional,860.99,N,N,Y,N,N,N,Small
2963291,Product B,Additional,3639.7,N,Y,Y,N,N,Y,Medium
2484000,Product A,New,2509.53,Y,N,Y,N,N,N,Medium
4033873,Product B,New,998.9,Y,N,Y,N,N,N,Medium
2633322,Product B,Additional,1273.1,N,Y,Y,N,N,Y,Medium
2201899,Product B,New,551.4,Y,N,Y,Y,N,N,Medium
2306659,Product B,New,1621.75,N,Y,Y,N,N,N,Small-Medium
3114196,Product A,Additional,2705.14,N,N,Y,N,N,N,Small
2667032,Product A,New,858.24,Y,N,Y,N,N,N,Medium
2301769,Product C,Additional,1473.47,Y,Y,Y,N,N,Y,Large
2984189,Product C,Additional,808.85,Y,Y,Y,N,N,N,Small-Medium
2440445,Product B,New,893.09,Y,Y,Y,N,N,Y,Large
3223748,Product B,Additional,348,Y,N,Y,N,N,N,Large
1196711,Product C,New,495,Y,Y,Y,N,N,Y,Large
3730103,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
2791406,Product A,Additional,1473.78,N,Y,Y,N,N,N,Medium
2862720,Product C,Additional,1557.83,Y,Y,Y,N,Y,Y,Medium
3403878,Product A,Additional,600,Y,N,Y,Y,N,N,Medium
2666217,Product B,New,590,Y,N,Y,N,N,N,Large
2303019,Product C,Additional,795,Y,Y,Y,N,N,Y,Large
2536738,Product B,Additional,1532.38,N,Y,Y,N,N,Y,Large
4032268,Product A,Additional,650,N,Y,Y,N,N,Y,Large
2272033,Product B,Additional,718.9,Y,N,Y,N,N,N,Medium
2974191,Product B,Additional,833.5,Y,N,N,N,N,N,Large
3157502,Product B,New,573.93,N,Y,Y,N,N,N,Small-Medium
3208984,Product B,New,695.15,Y,N,Y,N,N,N,Large
4149703,Product B,Additional,375,N,N,Y,N,N,N,Large
2586121,Product C,New,1091.13,Y,Y,N,N,N,Y,Large
2198055,Product C,Additional,516.99,Y,N,Y,N,N,N,Large
2073959,Product C,Additional,998.83,Y,N,Y,N,N,N,Medium
3580448,Product A,Additional,1365.05,Y,N,Y,N,N,N,Large
2637201,Product B,Additional,683.13,Y,N,N,N,N,N,Large
1445156,Product B,New,375,N,Y,Y,N,Y,Y,Large
3247376,Product B,Additional,5900,N,Y,Y,N,N,N,Medium
2310688,Product A,Additional,1146.5,N,N,Y,N,N,N,Medium
2120565,Product B,New,325,Y,N,Y,N,N,N,Large
2330816,Product C,Additional,853.14,Y,N,Y,N,Y,N,Large
2316643,Product C,Additional,895,Y,Y,Y,N,N,Y,Large
3017388,Product B,New,255.89,N,N,Y,N,N,N,Medium
2792285,Product A,New,1020.49,N,N,Y,N,N,N,Medium
2340252,Product B,New,596.55,Y,Y,Y,N,N,Y,Large
3951137,Product B,Additional,703.13,Y,Y,Y,N,N,Y,Large
3817313,Product B,Additional,513.95,N,Y,Y,Y,N,Y,Large
3261247,Product A,New,849.22,Y,N,Y,N,N,N,Large
4093849,Product B,New,3234.75,Y,N,Y,N,N,N,Medium
1194174,Product C,Additional,1134.49,Y,Y,Y,N,N,Y,Large
2484009,Product B,New,20985.99,N,N,Y,N,N,N,Small
4048550,Product A,Additional,550,N,Y,Y,N,N,Y,Large
1773320,Product C,Additional,1571.22,Y,Y,N,N,N,Y,Large
2306733,Product B,New,468.8,N,Y,Y,N,N,Y,Large
3118538,Product A,Additional,2055.09,N,Y,Y,N,N,Y,Medium
2027538,Product D,New,1822.15,N,Y,Y,N,N,Y,Large
2303014,Product B,Additional,1911.68,N,Y,Y,N,N,Y,Large
2999713,Product B,Additional,1655,Y,N,Y,N,N,N,Medium
2518964,Product A,Additional,1050,Y,N,Y,Y,N,N,Large
2302982,Product B,Additional,1806.65,Y,N,Y,N,N,N,Medium
3559675,Product C,Additional,1537.89,Y,Y,Y,N,Y,Y,Large
2749671,Product B,Additional,1708.36,N,Y,Y,N,Y,Y,Medium
2355025,Product B,Additional,1483.58,N,Y,N,N,N,Y,Large
3404702,Product A,New,399,N,Y,Y,N,N,Y,Large
2677404,Product B,New,4062.69,N,N,Y,N,N,N,Medium
2187464,Product B,New,1385.85,N,Y,Y,N,N,Y,Medium
2653161,Product C,Additional,895,Y,Y,Y,N,N,Y,Large
2545863,Product D,New,2530.45,Y,Y,Y,N,N,Y,Medium
2316647,Product C,Additional,895,Y,Y,Y,N,Y,Y,Large
2851499,Product D,New,459.25,Y,N,Y,N,N,N,Large
3157504,Product B,New,896.13,N,Y,Y,N,N,N,Small-Medium
3112393,Product C,New,539.02,Y,Y,Y,N,N,Y,Large
1074610,Product C,New,1076.89,Y,Y,Y,N,N,Y,Large
3771685,Product D,New,948.2,N,N,Y,N,N,N,Medium
3371159,Product A,Additional,570,N,Y,Y,N,N,Y,Large
2258803,Product A,New,641.6,N,N,Y,Y,N,N,Medium
3871842,Product A,New,3965.14,N,N,Y,N,N,N,Small
2643094,Product A,New,697.23,N,Y,Y,N,N,Y,Large
1445362,Product B,New,349.95,Y,N,Y,N,N,N,Large
1146599,Product B,Additional,1614.03,N,Y,Y,N,Y,Y,Large
3263108,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
3050023,Product B,New,2656.5,Y,N,Y,N,N,N,Medium
1112813,Product A,New,196.11,N,Y,Y,N,Y,Y,Large
3368864,Product B,Additional,586.51,N,Y,Y,N,N,Y,Large
2263174,Product A,Additional,1439.86,N,N,Y,N,N,N,Medium
3349740,Product C,Additional,769,Y,Y,Y,Y,N,Y,Large
3433556,Product A,Additional,993.85,N,N,Y,Y,N,N,Large
3829313,Product A,New,599.64,Y,N,Y,N,N,N,Medium
3267521,Product A,Additional,4000,N,N,N,N,N,N,Small
1888798,Product B,New,497.82,N,Y,Y,N,Y,Y,Large
1197218,Product C,New,495,Y,Y,Y,N,N,Y,Large
2509856,Product C,Additional,696.95,Y,Y,Y,N,N,Y,Large
4103166,Product D,New,4498.84,N,N,Y,N,N,N,Small
3580541,Product B,Additional,500,Y,N,Y,N,N,N,Large
2024619,Product C,Additional,839.48,Y,Y,Y,N,N,Y,Large
2359475,Product B,Additional,2237.98,Y,N,Y,N,N,N,Medium
3118780,Product B,New,365.46,Y,N,Y,N,N,N,Large
2442053,Product C,Additional,895,Y,Y,Y,N,N,Y,Large
3038114,Product B,Additional,348,Y,N,Y,Y,N,N,Large
2540872,Product D,New,322.31,Y,N,Y,N,N,N,Medium
3900558,Product B,Additional,641.5,Y,Y,Y,N,N,Y,Large
2306776,Product B,New,630.75,N,Y,Y,N,N,Y,Large
3584557,Product A,New,537.04,N,N,Y,N,N,N,Large
2779835,Product B,New,783.74,N,N,Y,Y,N,N,Large
2715303,Product B,Additional,1647,Y,Y,Y,N,N,Y,Medium
2221129,Product A,Additional,878.61,N,Y,Y,N,N,Y,Large
2306205,Product B,New,666.7,N,N,Y,N,N,N,Large
2670859,Product D,Additional,658.06,Y,N,Y,N,Y,N,Medium
2558986,Product B,Additional,946.39,N,Y,Y,N,N,Y,Large
3116581,Product B,Additional,1300.8,Y,Y,Y,N,N,Y,Large
2856928,Product B,Additional,797.05,N,N,Y,N,N,N,Medium
2978607,Product B,New,7183.58,N,N,Y,N,N,N,Small
1440551,Product B,New,375,Y,N,Y,N,N,N,Large
3112611,Product A,Additional,595.4,Y,Y,Y,N,N,Y,Large
1952382,Product B,New,895.4,N,Y,Y,N,N,Y,Large
3771919,Product B,Additional,1450,Y,Y,Y,N,N,Y,Large
3899240,Product B,New,417.98,N,N,Y,N,N,N,Medium
3590625,Product B,New,375,Y,N,Y,N,N,N,Large
2653952,Product D,New,11000,N,N,Y,N,N,N,Small
2616178,Product B,Additional,375,Y,N,Y,N,N,N,Large
2655518,Product A,Additional,490,N,Y,Y,N,N,Y,Large
3729372,Product B,New,1122.74,N,Y,Y,N,N,Y,Large
2743847,Product B,Additional,823.47,N,Y,Y,N,N,Y,Large
3410282,Product C,Additional,549.35,Y,Y,Y,N,N,N,Small-Medium
2263195,Product C,Additional,1991.58,Y,Y,Y,N,N,Y,Large
2846659,Product A,Additional,562.26,N,Y,Y,N,N,Y,Large
2469548,Product B,Additional,701.53,N,Y,Y,N,N,Y,Large
3350749,Product B,Additional,1025.49,N,Y,Y,N,N,Y,Large
2784769,Product A,New,1000,N,N,Y,N,N,N,Medium
3637357,Product B,Additional,982.75,N,Y,Y,N,N,Y,Large
2790030,Product C,Additional,1875.24,Y,Y,Y,N,Y,Y,Large
3741370,Product B,Additional,800.5,Y,Y,Y,N,N,Y,Large
1888876,Product B,New,1954,N,Y,Y,N,N,Y,Medium
3754370,Product C,Additional,787.17,Y,N,Y,N,N,N,Large
2509898,Product B,Additional,1453.02,N,Y,N,Y,N,Y,Large
4103571,Product B,New,328.6,Y,N,Y,N,N,N,Large
2022389,Product A,Additional,1361.1,N,Y,Y,N,N,Y,Large
3595827,Product D,New,2414.26,N,N,Y,N,N,N,Medium
2040565,Product C,New,1081.97,Y,Y,Y,N,N,Y,Large
3119388,Product B,Additional,739.89,N,Y,Y,N,N,Y,Large
3900736,Product B,New,663.58,Y,N,Y,N,N,N,Large
1987581,Product D,New,1127.66,N,Y,Y,N,N,Y,Large
2306729,Product B,New,1434.09,N,Y,Y,N,N,Y,Large
2442275,Product B,Additional,933.28,N,Y,Y,Y,N,Y,Large
3039015,Product B,New,2015.6,N,Y,Y,N,N,N,Small-Medium
2480817,Product C,New,2261.34,Y,Y,Y,Y,N,Y,Medium
3929131,Product A,New,1632,Y,N,Y,N,N,N,Medium
1873780,Product B,New,1978.48,N,Y,Y,N,N,Y,Large
3586294,Product B,Additional,442.33,Y,N,Y,N,N,N,Large
2306157,Product B,Additional,1053.53,N,Y,Y,N,N,Y,Large
2792283,Product B,New,282.07,N,N,Y,N,N,N,Large
2830632,Product B,Additional,1498.55,N,Y,Y,N,N,Y,Large
2894575,Product B,Additional,1179.06,N,Y,Y,Y,N,Y,Large
3630649,Product C,New,855.46,Y,Y,Y,N,N,Y,Large
2224953,Product B,New,793.8,N,Y,Y,N,N,Y,Large
2306646,Product B,New,620.69,N,Y,Y,N,N,Y,Large
2587345,Product A,Additional,562.26,N,Y,Y,N,N,Y,Large
1675820,Product C,Additional,1136.31,Y,Y,N,N,N,Y,Large
3118921,Product B,Additional,375,Y,N,Y,N,N,N,Large
2882344,Product A,New,1651.97,Y,N,Y,N,N,N,Medium
1443675,Product B,New,375,N,Y,Y,N,N,Y,Large
3112952,Product A,New,3276,N,N,Y,N,N,N,Medium
3440423,Product C,New,1867.6,Y,Y,Y,N,N,N,Small-Medium
3776740,Product B,Additional,2519.04,Y,N,Y,N,N,N,Medium
2581526,Product B,Additional,999,N,Y,Y,N,N,Y,Large
2592614,Product C,Additional,621.78,Y,Y,Y,N,N,Y,Large
3981370,Product C,Additional,602.85,Y,Y,Y,N,N,Y,Large
2665996,Product B,New,1404,N,Y,Y,N,N,N,Large
3928577,Product B,Additional,531,N,Y,Y,N,N,Y,Large
3729748,Product C,Additional,709.57,Y,Y,Y,N,N,Y,Large
2749895,Product B,Additional,760,Y,N,Y,N,N,N,Large
3438777,Product A,New,600,Y,N,Y,Y,N,N,Medium
2267549,Product B,Additional,1310.95,N,Y,Y,N,N,Y,Large
2849861,Product B,Additional,1924.2,N,Y,Y,N,N,N,Medium
3396904,Product B,Additional,1677.8,N,N,N,N,N,N,Medium
2786643,Product C,Additional,495,Y,Y,Y,N,Y,Y,Large
3580127,Product A,New,2981.13,N,Y,Y,N,N,N,Medium
3638211,Product C,New,1045.6,Y,Y,Y,N,N,Y,Medium
2812702,Product C,Additional,994.97,Y,N,Y,N,N,N,Large
3018212,Product B,Additional,733.95,N,Y,Y,N,N,Y,Large
1894340,Product B,Additional,1053.53,N,Y,Y,N,N,Y,Large
3754401,Product C,Additional,788.45,Y,Y,N,N,N,Y,Large
2510774,Product B,New,246.78,N,Y,Y,N,N,N,Small-Medium
1716560,Product C,Additional,1481.15,Y,N,Y,N,N,N,Medium
2029534,Product B,Additional,922.91,N,Y,Y,N,N,Y,Large
3600189,Product D,New,1423.82,Y,N,Y,N,N,N,Medium
2812042,Product D,Additional,596,N,Y,Y,N,N,Y,Large
2716550,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
1807884,Product C,Additional,400,Y,Y,Y,N,N,Y,Large
3951523,Product B,New,1614.4,N,N,Y,N,N,N,Medium
2316703,Product C,Additional,1755.1,Y,N,Y,N,Y,N,Medium
2468210,Product B,Additional,627,N,Y,Y,N,N,Y,Large
3735471,Product B,New,580,Y,N,Y,N,N,N,Large
1713474,Product C,Additional,2097.56,Y,Y,Y,N,N,Y,Medium
3939793,Product B,Additional,748.26,Y,N,Y,N,N,N,Large
2620842,Product B,Additional,833.5,Y,N,Y,N,N,N,Large
3588235,Product C,New,650,Y,Y,Y,N,N,Y,Large
2306204,Product B,New,666.7,N,N,Y,N,N,N,Large
3730348,Product D,Additional,1100,N,Y,Y,N,N,Y,Medium
4137228,Product A,Additional,1650,Y,N,Y,N,N,N,Medium
3636850,Product C,Additional,1748.58,Y,Y,Y,N,N,Y,Medium
3543193,Product B,Additional,636.18,N,Y,Y,N,N,Y,Large
2784465,Product C,Additional,2746.5,Y,N,Y,N,N,N,Medium
2587390,Product A,Additional,2215.06,Y,Y,Y,N,N,Y,Large
3119517,Product C,Additional,853.14,Y,N,Y,N,N,N,Large
2462056,Product B,New,1367,Y,N,Y,N,N,N,Medium
3564191,Product A,New,637.6,Y,N,Y,N,N,N,Medium
1446013,Product B,New,375,Y,N,Y,N,N,N,Large
3113628,Product B,Additional,1179.1,Y,N,Y,N,N,N,Medium
1196763,Product C,New,495,Y,Y,Y,N,Y,Y,Large
2596383,Product B,Additional,713.84,N,Y,Y,N,N,Y,Large
3595841,Product A,New,600,Y,N,Y,N,N,N,Large
2655497,Product A,Additional,890,N,Y,Y,N,N,Y,Large
3811076,Product A,New,1632,N,N,Y,N,N,N,Medium
2666874,Product A,New,3100.85,N,N,Y,N,N,N,Small
4090447,Product D,Additional,7954.21,N,N,Y,N,N,N,Small
2254222,Product B,Additional,375,N,N,Y,N,N,N,Large
3730211,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
4255009,Product B,Additional,2000,Y,N,Y,N,N,N,Medium
4272393,Product C,Additional,1213.66,Y,Y,Y,N,N,Y,Large
2297121,Product B,Additional,627.39,Y,N,Y,N,N,N,Large
2504054,Product C,Additional,999,Y,N,Y,Y,N,N,Large
2790024,Product B,Additional,703.8,N,Y,Y,N,N,Y,Large
3433175,Product B,New,375,Y,N,Y,N,N,N,Large
3638608,Product B,New,630.6,N,Y,Y,N,Y,Y,Large
2366082,Product B,Additional,632.16,N,Y,Y,N,N,Y,Large
2119782,Product B,Additional,829,Y,N,Y,N,N,N,Medium
3584408,Product B,New,690.21,Y,Y,Y,N,N,Y,Large
3770362,Product B,New,328.6,Y,N,Y,N,N,N,Large
2515156,Product B,Additional,376.16,Y,N,Y,N,N,N,Large
1723248,Product C,New,769,Y,N,Y,N,N,N,Large
3642848,Product C,Additional,2527.17,Y,N,N,N,N,N,Medium
2813066,Product A,Additional,490,N,Y,Y,N,N,Y,Large
2716631,Product C,Additional,769,Y,N,Y,N,N,N,Large
1813574,Product B,New,1436.51,N,Y,Y,N,N,N,Small-Medium
3782657,Product C,Additional,991.5,Y,Y,Y,N,N,Y,Large
2320581,Product B,Additional,329.96,N,Y,Y,N,N,Y,Large
3660247,Product B,Additional,1451.35,N,N,Y,N,N,N,Medium
3735663,Product C,Additional,495,Y,Y,Y,N,Y,Y,Large
2626101,Product C,Additional,1425.37,Y,N,Y,N,N,N,Large
2316638,Product C,Additional,895,Y,Y,Y,N,N,Y,Large
3736451,Product B,New,375,Y,N,Y,N,N,N,Large
2254909,Product B,Additional,1912,N,Y,Y,N,Y,Y,Medium
2855444,Product B,Additional,699.22,N,Y,Y,N,Y,Y,Large
3636897,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
2989801,Product B,New,1173.2,Y,N,Y,N,N,N,Medium
4027062,Product C,Additional,1107,Y,N,Y,N,Y,N,Medium
2812987,Product C,New,484.16,Y,Y,Y,N,N,N,Small-Medium
2968964,Product B,New,1875.92,N,Y,Y,N,N,Y,Large
3120003,Product A,Additional,480,N,Y,Y,N,N,Y,Large
2510528,Product B,Additional,885.7,N,Y,Y,N,N,Y,Large
2969002,Product A,New,480,N,Y,Y,N,N,Y,Large
3795346,Product A,Additional,982.45,Y,N,Y,N,N,N,Medium
1197878,Product C,New,895,Y,Y,Y,N,N,Y,Large
4066985,Product B,Additional,1156,N,Y,N,N,N,Y,Large
3636568,Product C,New,653.97,Y,Y,Y,N,N,Y,Large
2660248,Product B,New,909.48,N,Y,Y,N,N,Y,Large
3811842,Product A,New,175,N,N,Y,N,N,N,Large
2653424,Product B,New,464,N,Y,Y,N,N,Y,Large
4096910,Product A,Additional,3060,N,N,Y,N,N,N,Small
2173446,Product B,New,753.9,Y,N,Y,N,N,N,Large
3364396,Product D,Additional,5791.98,N,N,Y,N,N,N,Small
3731548,Product A,Additional,593.18,N,Y,Y,N,N,Y,Large
4272462,Product C,Additional,1477.85,Y,Y,Y,N,N,Y,Medium
2301306,Product B,Additional,743.7,N,Y,Y,N,N,Y,Large
2892979,Product B,New,3398,N,Y,Y,N,N,N,Large
3661012,Product D,Additional,1100,Y,Y,Y,N,N,Y,Medium
2791950,Product A,Additional,1050,Y,N,Y,Y,N,N,Large
3435064,Product C,Additional,769,Y,Y,Y,Y,N,Y,Large
3472815,Product B,New,4522,N,N,Y,N,N,N,Small
3050512,Product C,Additional,904.59,Y,N,Y,N,Y,N,Large
2125679,Product C,New,1392.69,Y,N,Y,N,N,N,Large
3585157,Product D,Additional,496.04,N,N,Y,N,N,N,Large
3771581,Product B,Additional,509,N,Y,Y,N,N,Y,Large
1660692,Product C,New,485.02,Y,Y,Y,N,Y,Y,Large
2817718,Product B,Additional,331.53,N,Y,N,N,Y,Y,Large
2823507,Product B,Additional,1008.52,N,Y,Y,N,N,Y,Large
2738777,Product B,Additional,1744.06,Y,Y,Y,N,N,Y,Medium
2791236,Product C,Additional,369,Y,Y,Y,Y,N,N,Small-Medium
3782708,Product C,Additional,650,Y,Y,Y,N,Y,Y,Large
3740066,Product B,New,731.27,N,Y,Y,N,N,Y,Large
3753598,Product B,New,2355.38,N,N,Y,N,N,N,Medium
2429284,Product B,New,593.65,Y,Y,Y,N,N,Y,Large
4027145,Product C,Additional,1599.35,Y,N,Y,N,Y,N,Medium
3625477,Product B,Additional,1200,N,Y,Y,N,N,Y,Medium
2340301,Product B,New,1010.41,N,Y,Y,N,N,Y,Large
3124541,Product B,Additional,707.8,N,Y,Y,N,N,Y,Large
2258767,Product B,New,2036.69,N,Y,Y,N,N,Y,Large
2862036,Product C,Additional,604.24,Y,Y,Y,N,N,N,Small-Medium
3643646,Product B,Additional,846.75,Y,N,N,N,Y,N,Large
1190242,Product B,New,495,N,Y,Y,N,N,Y,Large
3823078,Product B,Additional,6585.53,N,N,Y,N,N,N,Small
2973159,Product C,New,924.19,Y,Y,Y,N,Y,Y,Large
4129893,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
4148438,Product B,Additional,2226,Y,N,Y,N,N,N,Small
3985931,Product B,Additional,431.82,Y,N,Y,N,N,N,Medium
3595819,Product B,Additional,457.7,N,Y,Y,N,N,Y,Large
3636848,Product A,Additional,651.6,Y,N,Y,N,N,N,Medium
2893994,Product B,New,725,N,Y,Y,N,N,Y,Large
4103557,Product B,Additional,375,N,N,Y,N,N,N,Large
2185967,Product B,Additional,649.86,N,Y,Y,N,N,Y,Large
3656224,Product C,Additional,1775.08,Y,N,Y,N,N,N,Medium
2157917,Product B,New,712.72,N,Y,Y,N,N,Y,Large
3991661,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
3443364,Product B,New,2250,Y,Y,Y,N,N,Y,Medium
